,title,price,score,sold,store
1911,"HUAWEI MatePad SE планшет, экран 2022 дюймов, 4 Гб 10,1 ГБ, Восьмиядерный","20 743,42","5,0",1,Huawei laptop tablet Store
1912,"Планшетный ПК HUAWEI MatePad Pro 11 дюймов 8 Гб Ram 128 ГБ/256 ГБ Rom 2560x1600 Snapdragon™870 дюйма, Восьмиядерный процессор гармоний 3, 8300 мАч","44 137,10",,,E-live Store
1913,"Планшет, экран 10,1 дюйма, 4-64 Гб ПЗУ, Android 9,0, 3G/4G, Восьмиядерный процессор, Bluetooth 4,0, Wi-Fi","6 140,76",,,SZ BDF TabletS Store
1914,"CHUWI Hi10 Go планшет с 10,1-дюймовым дисплеем, процессором Intel Celeron N5100, ОЗУ 6 ГБ, ПЗУ 10,1 ГБ, Windows 10","17 608,18",,6,CHUWI Direct Store
1915,"Силиконовая Защитная крышка, цветная совместимая с крышкой, силиконовая ручка, поколение, подходит для 1 крышки, карандаш, совместим с","278,14",,,HIPERDEAL Smarter Life Store
1916,"Планшет Lenovo Xiaoxin Pad plus, 11 дюймов, планшет для обучения и развлечений, полный экран 2k, 6 ГБ + 128 ГБ, wifigugle Play padplus","28 675,56",,,Samsung1 Earphone Authentication Store
1917,"Новинка 2022, телефон, Android 11,0, 12 Гб ОЗУ 512 Гб ПЗУ, 12-дюймовый экран HD Samsg, планшет Snapdragon 845, телефон с двумя SIM-картами или Wi-Fi","11 559,90",,,LSKDZ Tablet Online Store
1918,"Новинка 2022, планшетный ПК, 10 дюймов, Android 9,0, 2 ГБ/32 ГБ, Восьмиядерный, 4G LTE, SIM-карта, планшет Android, 4g, планшет для звонков","5 445,06","5,0",4,BDF BDF Tablet Global Store Store
1919,"Планшет на Android 9, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","5 871,03","4,5",76,SHENZHEN BDF Tablet Store
1920,"Силиконовый чехол для планшета, 7 дюймов, Android 10, 1 Гб + 32 ГБ","3 563,95","5,0",3,Shen Zhen Technology Wholesale Store
1921,"Двойная система 10,6 дюйма 2 ГБ + 32 ГБ Cube i10 Windows 10 + Android 4,4 HDMI-Совместимость 1366*768 IPS 2 камеры Bluetooth-Совместимость","8 101,74",,,"Galavey Electronics Co, Ltd"
1922,"Blackview TAB 10 Android 11 планшет 10,1 ""MTK8768 Octa Core 1920x1200 4 Гб Оперативная память 64 Гб Встроенная память подключается к сети 4G Планшеты двухслойный чехол дл...","11 799,51","5,0",26,BLACKVIEW Authorized Store
1923,"Новый планшетный ПК 7 дюймов Android 6,0 планшеты четырехъядерный Google Play WiFi Bluetooth 3G телефонные звонки две SIM-карты Детские Любимые","3 787,44","5,0",4,SHENZHEN BDF Tablet Store
1924,"Планшет P70 с двумя Sim-картами, 10 дюймов, с клавиатурой, HD, Android 11, 16 ГБ, 512 ГБ, 10 ядер, GPS, Google Play","22 295,89",,,Shop1100053025 Store
1925,"10-дюймовый планшет с четырёхъядерным процессором, ОЗУ 8 Гб, ПЗУ 1280 ГБ, Android 800, 2-мя слотами для SIM-карт","6 788,81",,,CRHR trend tablet Store
1926,"Планшет Jumper EZpad M10 на Android 11, восемь ядер, экран 10,1 дюйма, 4 Гб + 128 ГБ","16 201,38",,,Shop2216020 Store
1927,"Планшет Lenovo Pad, 11 дюймов, 4 + 64 ГБ, Wi-Fi, серый","14 300,65",,,Samsung1 Earphone Authentication Store
1928,"Beesпрокат P60 планшет, экран 10,1 дюймов, Android 10, Восьмиядерный, 8 ГБ ОЗУ 1920 Гб ПЗУ","10 558,74",,2,BEESITTO Official Store
1929,"10,1-дюймовый планшет с восьмиядерным процессором, ОЗУ 6 ГБ, ПЗУ 2022 ГБ, Android 10,1","6 095,22",,,delicate tablet store Store
1930,"10,1-дюймовый планшет с восьмиядерным процессором Google Play, ОЗУ 6 ГБ, ПЗУ 2022 ГБ, Android 9,0","6 280,18",,,delicate tablet store Store
1931,"Планшет на Android 10,1, десять ядер, экран 9,0 дюйма, 6 ГБ + 128 ГБ","6 949,95",,,CRHR trend tablet Store
1932,"Планшет Google Play на Android 2022, экран 10 дюймов, 6 ГБ + 9,0 ГБ","6 163,88",,,delicate tablet store Store
1933,"Планшет на Android 10,1, 9,0 дюйма, 6 + 128 ГБ, Wi-Fi, GPS","6 126,75",,,delicate tablet store Store
1934,"Смартфон Snapdragon 845, планшетный ПК, Android 11, 10,1 дюйма, HD, 4K, 8 + 128 ГБ","10 930,76",,,WLWY Store
1935,"Новый сотовый телефон i13 Pro Max, 6,7 дюймов, U-экран, 4G, телефон, телефон, мобильный телефон, Android 10, дешевые мобильные телефоны","10 029,09",,1,LSKDZ Tablet Online Store
1936,"Новый планшет 2022 года, 12 Гб ПЗУ, 512 ГБ ОЗУ, устройство для обучения студентам, два в одном, полный ультратонкий экран Netcom, три камеры, GPS, Google Play","8 267,08",,,jaysong tablets global Store
1937,Оригинальный Планшет Lenovo Tianjiao 11 дюймов 7700 мАч 6 + 128G 2000*1200 MediaTek®Helio G90T WIFI Белый,"13 338,02",,,Lenovo Online Store
1938,"Планшет Windows 10, 10,1 дюйма, 2 Гб DDR + 32 ГБ W105 WIFI, 1280x800 IPS, двойная камера, четырехъядерный, HDMI-совместимый","7 647,05","4,3",16,Tablet inventory Store
1939,"Планшет Blackview Tab 6, 3 Гб ОЗУ 32 Гб ПЗУ, Android 11, HD дисплей 8 дюймов, аккумулятор 5580 мАч","29 376,16",,1,BLACKVIEW Global Store
1940,"Lenovo Pad P11 или Xiaoxin Pad планшет, экран 11 дюймов, Восьмиядерный, 6 ГБ + 128 ГБ","11 840,14","5,0",7,Smart3C Store
1941,"K08M планшет на Android 10, 8-ядерный процессор MTK6771, экран 8 дюймов, 6 ГБ + 128 ГБ","39 188,76",,,KT Technology
1942,"Планшет с 10,1-дюймовым дисплеем, Android 2022, 6 ГБ + 128 ГБ","6 130,25",,,Gifts Tablet Pc Store
1943,"Глобальная версия планшета Xiaomi Pad 5 Snapdragon 860 120 Гц 11 дюймов WQHD + 2,5 K ЖК-дисплей 6G 128G/ 256G 8720mAh","24 801,24","4,8",173,Mi Global Store
1944,"Платежный план, товары, лицевая сторона + 16 Гб ПЗУ, 8-дюймовый 1 Гб, Android ОЗУ, экран S7, смарт-планшет с полной разблокировкой 6,0, ПК и ноутбук","3 662,04",,,HIPERDEAL Smarter Life Store
1945,"Планшет с 10,1-дюймовым дисплеем, четырёхъядерным процессором, ОЗУ 2 Гб, ПЗУ 32 ГБ, Windows 10","8 218,74","5,0",1,Shen Zhen Technology Wholesale Store
1946,Планшетный ПК X911 для обучения Android стандарт ЕС многофункциональные креативные портативные умные персональные планшеты 9 дюймов,"3 615,10",,,Jun 3C Accessories Store
1947,"Обновленный планшет с функцией телефонных звонков 4G LTE, 10 ядер, 6 ГБ + 128 Гб ПЗУ, Φ WIFI, 1920*1200 IPS, 10 дюймов, Google Play, удобный для пк","9 976,54",,,Yusunoul Store
1948,"Планшет с 10,1-дюймовым дисплеем, 10 ядер, 8 ГБ + 2022 ГБ, Android 10,1","6 126,75",,,well tablet Store
1949,"Планшет на Android 10,1, восемь ядер, экран 9,0 дюйма, 4 Гб + 64 ГБ","6 613,66","5,0",,BDF BDF Tablet Global Store Store
1950,"Планшет ZONKO, 10 дюймов, Android 10, 3G, 4 ядра, 32 Гб ПЗУ, 1280*800, GPS, Google Play","9 895,98",,,ZONAEP Store
1951,"10,1-дюймовый планшет с восьмиядерным процессором 3G, ОЗУ 4 Гб, ПЗУ 64 ГБ, Bluetooth 10,1, Wi-Fi","6 177,89","4,0",26,SZ BDF TabletS Store
1952,"Blackview Tab 10 Pro планшет на Android 11, восемь ядер, экран 10,1 дюйма, 8 ГБ + 128 ГБ","14 291,54","5,0",8,eForChina Store Store
1953,"Lenovo Tab 3 8 Plus смартфон с восьмиядерным процессором Snapdragon 625, ОЗУ 3 ГБ, ПЗУ 16 ГБ, 4250 мАч","12 890,34","5,0",6,eForChina Store Store
1954,"BDF 10,1 ""ноутбук 1 Гб + 8 Гб четырехъядерный Android 6,0 Wi-Fi мини нетбук Bluetooth RJ45 слот","8 967,68",,,BDF Official Store
1955,"Lenovo Tab M10 Plus планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором MediaTek P22T, ОЗУ 4 Гб, ПЗУ 10,3 ГБ, 13 МП, 128 мАч","14 016,20","4,7",17,eForChina Store Store
1956,6-дюймовый планшетный ПК 1280*720 W62H 4G с тройной защитой WIN10 Z8350 4 Гб ОЗУ 64 Гб ПЗУ BT4.2 5.0MP камера 5000 мАч Type-C,"33 186,02",,,SC Store
1957,7 дюймов планшетный ПК 4 ядра версия 1 Гб + 8 Гб Поддержка 32 Гб TFCard Bluetooth Wi-Fi дешевая и простая TabTablet,"3 512,11",,,SZ BDF TabletS Store
1958,"Планшеты Xiaomi Mi Pad 5, глобальная прошивка, 128 ГБ/256 Гб ПЗУ, процессор Snapdragon 860, экран 5 дюймов 2,5 K, планшет с камерой 13 МП, аккумулятор 8720 мАч","25 852,14","5,0",9,MeMall Store
1959,"2022 новый модный 10-ядерный планшет с 10,1 дюймовым экраном Android 10,0 планшет с 6 ГБ + 128 Гб большой памяти планшет детский планшет","6 280,18",,,delicate tablet store Store
1960,"10,1-дюймовый планшет с восьмиядерным процессором, ОЗУ 4 Гб, ПЗУ 64 ГБ, 10,1 мАч","5 674,86","4,7",24,CN GO GO Jiuliuyar Store
1961,"Планшет, экран 10,1 дюйма, 12 Гб ОЗУ 256 Гб ПЗУ","10 368,88",,,jaysong tablets global Store
1962,"Lenovo P11 планшет, Восьмиядерный, экран 11 дюймов, 6 ГБ ОЗУ 662 Гб ПЗУ","13 780,80","5,0",8,Superin Store
1963,"Lenovo Tab M8 планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором Helio P22T, ОЗУ 3 ГБ, ПЗУ 32 ГБ, 13 МП, 4G LTE","13 899,20","5,0",,Tablet PC Mall
1964,"Планшет Android 10,1 дюймов, 4 Гб + 64 ГБ, Восьмиядерный процессор, IPS HD дисплей, 2.5D изогнутый экран, Android 9,0 OS, Wi-Fi BT Gold, европейская вилка","5 473,79",,1,ShenZhen Consumer E- Tech Store
1965,"Планшет, 11 Дюймов, 10 ядер, Android 11 12, поддержка Google Store, 16 ГБ + 512 ГБ, Беспроводная Bluetooth, SIM-карта","7 566,48",,,Shop1100053025 Store
1966,"Планшет Xiaomi 4 Plus на Android 10,1 дюймов, 4 Гб ОЗУ, 64 Гб ПЗУ, LTE, Snapdragon 660, 1920X1200 HD, Android, детский планшет","18 123,12","2,3",3,PhilipsEarphone Authorization Store
1967,"10,1 Windows 10 Home Nextbook четырехъядерный 1/2 ГБ + 32 ГБ NX16A двойная камера 1280 * 800IPS емкостный 10-точечный многосенсорный планшетный ПК","6 797,22",,,"Galavey Electronics Co, Ltd"
1968,"планшет 10 дюймов Android 7,0 4 ядра смартфон 3G планшеты 16 ГБ HD ips WI-FI bluetooth gps Бесплатная доставка BMXC tablet 10.1","8 826,86",,,BMXC Factory Store
1969,планшет 10 дюймов android 9.0 андроид 4 ГБ 32 ГБ 8-ядерный процессор детский планшеты недорогие планшетный компьютер для игр с клавиатурой планшетн...,"8 641,90",,,WKS Store
1970,"Новый Обучающий планшет 10,1 дюйма, Android 10,0, планшет 8 ГБ + 128 ГБ, двойная карта, телефон, планшет, компьютер, Обучающие онлайн планшеты","6 163,88",,1,Fashion tablet Store
1971,"Планшет 2.5D на Android 2022, экран 10,1 дюйма, 8 ГБ + 10,0 ГБ","6 165,28",,,Fashion tablet Store
1972,"Ноутбук Google Play, планшет Android, планшетофон с двумя SIM-картами, 12 Гб, 512 ГБ, 5G 8800 мАч, 4G LTE Pad Mini WPS, офисный компьютер","8 267,08",,,jaysong tablets global Store
1973,"Планшет Dragon Touch K10, 2 ГБ + 32 ГБ, Android 9,0, 5G""","9 107,10",,1,DragonTouch Official Store
1974,"Планшет Dragon Touch, 3 + 32 ГБ, экран 102 "", Android 10, Wifi, Bluetooth, 5G, GPS","9 138,63","5,0",2,DragonTouch Official Store
1975,"Планшет V96 на Android 11, восемь ядер, экран 9,6 дюйма, 8 ГБ + 6000 ГБ","8 434,52",,,FAUST Global Online Store
1976,"Планшет на Android 10,0, 10,1 дюйма, 8 + 128 ГБ, 4G, LTE, GPS","6 193,30",,2,100% tablet Store
1977,"10,35 дюймовый планшетный ПК десять ядер 4 ГБ ОЗУ 64 Гб ПЗУ 4G LTE сетевой телефон 1332x800 HD планшеты Bluetooth Wi-Fi GPS Планшетный ПК","7 814,49",,,ShenZhen Consumer E- Tech Store
1978,"Портативный нетбук 12,5 дюйма, Intel, 4 ГБ, 64 ГБ, SSD, разрешение 1920*1080, Windows 10","12 727,10","4,5",2,SZ BDF TabletS Store
1979,"Стилус для сенсорного экрана в подарок 7-дюймовый Q8 HD дисплей, Детские планшеты, ПК Android 10, четырехъядерный, Cortex-A35 64-bit, 1 ГБ ОЗУ, 32 Гб ПЗУ, ноутбу...","3 762,22","5,0",44,"Galavey Electronics Co, Ltd"
1980,"8-дюймовый планшет с четырёхъядерным процессором Intel Atom Z3735G, ОЗУ 1 ГБ, ПЗУ 16 ГБ, Android 5,0","3 425,93",,1,"Galavey Electronics Co, Ltd"
1981,"Планшетный ПК Android 9,0 6G + 128 Гб 10,1 WiFi планшетный ПК с двумя SIM-картами HD камера Bluetooth 4G онлайн класс планшетный ПК больше игр","6 135,15",,,well tablet Store
1982,"Jumper Ezpad GO планшет с 10,1-дюймовым дисплеем, четырёхъядерным процессором Intel Celeron N4120, ОЗУ 6 ГБ, ПЗУ 11,6 ГБ","22 587,34","4,8",6,aForChina Store
1983,"Планшетный ПК Flexx 11A Nextbook, 11,6 дюйма, Windows 10, с док-клавиатурой x5-8300, четырехъядерный процессор, 2 Гб 64 ГБ, 1366*768 IPS, совместимый с HDMI","10 424,93","5,0",17,DIGITALTOOLS Technology Ltd. 
